,Style Key,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
407,2,8.0,17,27,4,66,31,29,93,15,1,37,26,9,125
408,2,7.1,17,27,7,71,20,31,100,21,1,55,31,7,140
409,2,7.2,17,27,11,39,20,20,55,14,0,21,22,8,86
410,2,7.0,17,27,5,62,19,124,54,6,1,8,23,19,192
411,2,11.0,17,27,10,44,65,26,107,25,2,43,21,9,78
412,2,8.5,17,27,5,63,40,53,98,23,0,45,40,9,114
413,2,7.5,17,27,10,61,16,22,104,29,1,55,40,23,125
414,2,8.2,17,27,13,62,36,25,93,17,0,37,36,16,100
415,2,8.2,17,27,12,69,47,26,115,51,2,52,30,5,119
416,2,7.8,17,27,7,72,31,32,118,30,0,52,28,11,158
417,2,6.9,17,27,6,67,22,30,102,11,1,42,18,9,148
418,2,8.0,17,27,7,53,21,19,120,28,4,56,27,13,123
419,2,7.6,17,27,8,70,11,30,100,28,0,43,30,22,135
420,2,9.6,17,27,8,54,49,15,97,18,0,25,19,4,75
421,2,9.5,17,27,15,89,25,62,127,18,2,60,48,4,165
422,2,8.5,17,27,10,106,31,33,121,27,0,72,27,21,144
423,2,7.2,17,27,8,46,18,35,112,22,0,54,29,7,105
424,2,7.5,17,27,11,44,21,30,75,15,1,25,29,28,85
425,2,8.5,17,27,13,64,20,26,116,27,0,44,29,15,127
426,2,11.5,17,27,12,65,93,13,86,16,2,38,13,31,147
427,2,9.0,17,27,18,62,23,20,130,28,0,74,3,6,126
428,2,7.8,17,27,7,77,58,31,109,39,0,46,36,10,123
429,2,7.7,17,27,5,43,14,11,71,17,1,27,6,10,81
430,2,8.5,17,27,9,49,42,50,89,17,0,34,39,17,104
431,2,7.2,17,27,15,87,37,58,152,42,0,72,47,8,172
432,2,12.5,17,27,6,100,69,32,216,43,0,124,13,16,157
433,2,7.5,17,27,5,59,14,18,91,10,0,20,14,16,113
434,2,7.0,17,27,9,57,17,35,69,11,0,20,23,8,116
435,2,8.6,17,27,11,77,38,34,154,37,0,87,28,19,129
436,2,10.5,17,27,6,55,31,21,58,9,1,17,16,5,78
437,2,8.5,17,27,8,57,20,27,135,23,0,65,29,14,115
438,2,10.5,17,27,10,43,35,29,136,26,0,54,23,7,76
439,2,6.7,17,27,18,96,29,49,131,16,0,42,55,7,187
440,2,7.85,17,27,6,42,27,24,83,23,0,37,25,15,83
441,2,8.5,17,27,19,82,25,32,130,31,0,61,27,26,130
442,2,9.0,17,27,18,65,22,32,85,14,0,23,49,13,129
443,2,7.0,17,27,17,60,17,23,104,27,0,32,35,11,128
444,2,7.5,17,27,9,54,27,39,94,17,0,54,44,7,92
445,2,7.3,17,27,16,52,15,29,85,30,0,37,22,10,107
446,2,7.8,17,27,10,52,28,45,137,33,3,51,51,13,156
447,2,8.0,17,27,11,82,26,37,95,32,0,46,26,24,132
448,2,14.5,17,27,8,92,91,29,103,13,1,46,13,21,127
449,2,8.0,17,27,9,119,20,57,101,21,0,29,37,0,147
450,3,12.0,25,35,14,47,60,26,118,29,0,85,14,18,85
451,3,15.5,25,35,11,58,30,13,168,36,0,99,9,6,90
452,3,9.2,25,35,7,55,37,25,76,15,0,47,17,7,106
453,3,13.0,25,35,8,66,78,25,175,46,0,88,16,27,130
454,3,9.5,25,35,3,67,41,39,94,25,0,48,24,8,125
455,3,11.5,25,35,14,79,63,18,105,41,0,106,9,39,114
456,3,12.0,25,35,17,67,40,7,105,48,1,78,6,18,57
457,3,11.5,25,35,9,49,46,23,150,45,1,82,10,8,110
458,3,18.0,25,35,15,59,79,15,171,49,0,77,13,10,119
459,3,10.0,25,35,6,14,13,5,39,17,0,17,3,0,40
460,3,13.0,25,35,2,56,87,13,94,24,0,52,3,31,111
461,3,9.4,25,35,12,58,46,23,124,33,1,54,28,10,92
462,3,10.24,25,35,3,11,3,1,7,1,0,1,0,1,14
463,3,13.0,25,35,2,15,15,4,36,17,0,27,2,7,16
464,3,30.86,25,35,4,5,14,2,16,6,0,10,2,4,10
465,3,11.9,25,35,1,5,8,8,21,4,0,8,6,0,8
466,3,11.4,25,35,2,2,3,4,5,5,0,6,4,0,1
467,3,10.0,25,35,0,5,6,3,5,3,0,4,1,0,10
468,3,10.5,25,35,2,6,10,0,7,4,0,5,0,1,16
469,3,9.0,25,35,0,0,0,0,0,0,0,0,0,0,0
470,3,12.5,25,35,0,2,4,3,9,3,0,3,3,1,8
471,3,5.5,25,35,0,2,0,0,0,0,0,0,0,2,2
472,3,11.0,25,35,0,3,4,2,16,2,0,6,2,0,13
473,3,8.5,25,35,2,4,4,1,6,1,0,5,3,3,4
474,3,57.5,25,35,0,7,17,3,9,6,0,10,0,2,4
475,3,9.8,25,35,0,3,2,1,5,2,0,2,1,0,6
476,3,12.0,25,35,3,7,14,2,31,9,0,16,0,6,17
477,3,10.5,25,35,0,1,1,2,1,0,0,0,0,0,1
478,3,12.0,25,35,2,5,11,4,10,7,0,7,3,3,6
479,3,10.5,25,35,0,12,6,5,13,3,0,7,3,2,20
480,3,9.0,25,35,0,0,0,0,0,0,0,0,0,0,0
481,3,9.1,25,35,0,0,0,0,0,0,0,0,0,0,0
482,3,10.7,25,35,0,0,0,0,0,0,0,0,0,0,0
483,3,18.0,25,35,0,0,0,0,0,0,0,0,0,0,0
484,3,14.0,25,35,0,14,17,7,22,6,0,10,11,0,18
485,3,11.4,25,35,0,0,0,0,0,0,0,0,0,0,0
486,3,11.4,25,35,0,0,0,0,0,0,0,0,0,0,0
487,3,11.0,25,35,3,1,5,6,1,0,0,0,3,0,14
488,3,11.5,25,35,0,0,0,0,0,0,0,0,0,0,0
489,3,8.5,25,35,0,0,0,0,0,0,0,0,0,0,0
490,3,6.0,25,35,0,0,0,0,0,0,0,0,0,0,0
491,3,13.0,25,35,0,3,10,0,4,2,0,7,0,1,0
492,3,11.3,25,35,0,0,0,0,0,0,0,0,0,0,0
493,3,10.0,25,35,0,0,0,0,0,0,0,0,0,0,0
494,3,22.0,25,35,0,0,0,0,0,0,0,0,0,0,0
495,3,8.5,25,35,0,0,0,0,0,0,0,0,0,0,0
496,3,18.0,25,35,0,0,0,0,0,0,0,0,0,0,0
497,3,9.2,25,35,0,0,0,0,0,0,0,0,0,0,0
498,3,8.1,25,35,0,0,0,0,0,0,0,0,0,0,0
499,3,9.2,25,35,0,0,0,0,0,0,0,0,0,0,0
500,4,6.8,20,38,10,47,10,49,99,24,0,42,55,19,113
501,4,8.0,20,38,12,30,27,29,58,18,0,18,42,5,65
502,4,6.5,20,38,16,36,9,40,64,10,0,14,57,14,131
503,4,7.2,20,38,22,34,27,43,56,9,1,14,56,13,94
504,4,6.9,20,38,27,60,18,52,56,18,2,24,84,13,112
505,4,6.0,20,38,23,26,11,24,88,7,2,13,46,2,117
506,4,6.4,20,38,12,51,73,36,84,31,2,30,41,25,94
507,4,6.25,20,38,31,44,19,52,66,11,3,11,75,17,115
508,4,6.7,20,38,26,68,14,62,71,22,5,28,99,20,136
509,4,6.5,20,38,14,33,9,53,87,31,2,34,74,10,112
510,4,14.0,20,38,10,47,62,8,123,17,1,40,14,14,86
511,4,7.0,20,38,11,22,14,42,61,20,3,33,52,12,85
512,4,7.0,20,38,14,33,26,38,50,20,2,18,58,5,74
513,4,6.1,20,38,39,36,15,42,52,7,1,13,46,10,91
514,4,6.2,20,38,9,53,11,35,65,15,0,12,53,9,92
515,4,6.5,20,38,23,47,9,40,74,30,3,40,57,12,83
516,4,6.5,20,38,15,54,16,65,90,29,1,44,86,12,136
517,4,6.5,20,38,25,53,27,40,105,34,1,41,57,15,108
518,4,7.0,20,38,21,51,29,67,51,28,0,22,105,6,109
519,4,7.0,20,38,21,47,20,38,83,36,0,43,53,9,87
520,4,6.0,20,38,36,59,14,39,71,20,0,23,68,17,107
521,4,7.3,20,38,15,38,18,31,88,27,1,23,38,8,92
522,4,8.0,20,38,14,39,13,29,74,21,0,81,33,7,75
523,4,6.8,20,38,26,42,27,42,58,32,3,37,63,11,114
524,4,6.4,20,38,31,67,11,56,84,24,2,27,80,4,109
525,4,7.5,20,38,20,24,21,49,37,30,0,29,58,12,65
526,4,7.3,20,38,18,35,14,39,88,15,0,20,54,9,115
527,4,6.5,20,38,15,32,16,16,65,20,0,20,17,9,62
528,4,7.5,20,38,13,42,12,25,69,12,0,16,54,10,70
529,4,7.5,20,38,15,42,29,62,62,22,2,24,82,12,78
530,4,8.2,20,38,12,50,83,21,61,11,0,15,28,32,104
531,4,7.0,20,38,21,50,21,35,67,18,1,21,58,8,97
532,4,6.5,20,38,18,53,19,43,67,43,0,41,70,20,128
533,4,6.5,20,38,19,54,19,37,38,26,0,23,63,9,87
534,4,7.0,20,38,17,42,58,36,63,13,2,8,52,6,75
535,4,7.5,20,38,17,59,19,38,59,21,0,35,64,6,102
536,4,6.8,20,38,17,42,25,44,77,27,5,41,72,11,111
537,4,8.0,20,38,12,50,36,53,100,47,1,70,73,13,109
538,4,6.0,20,38,6,28,5,20,36,27,0,25,35,9,40
539,4,6.5,20,38,23,57,15,30,94,48,1,49,43,11,116
540,4,6.0,20,38,37,38,14,40,65,28,0,38,70,8,90
541,4,6.8,20,38,16,40,15,26,71,37,0,33,37,8,74
542,4,6.5,20,38,27,47,12,32,62,39,1,42,49,11,86
543,4,6.5,20,38,9,37,11,41,46,18,1,17,64,5,87
544,4,7.4,20,38,42,68,18,95,75,67,2,78,152,15,98
545,4,8.0,20,38,19,34,38,28,54,25,1,23,42,3,89
546,4,7.0,20,38,29,42,19,49,63,13,0,14,71,15,128
547,4,6.5,20,38,7,22,4,7,31,12,0,10,12,3,35
548,4,6.0,20,38,27,48,11,54,29,33,0,22,68,9,62
549,4,6.7,20,38,32,40,19,31,54,25,0,33,58,7,92
550,5,5.6,20,30,8,29,5,33,24,13,1,17,27,45,64
551,5,4.4,20,30,10,26,5,26,21,5,1,6,25,2,63
552,5,5.8,20,30,3,99,5,35,101,10,0,20,14,0,108
553,5,5.2,20,30,6,27,8,16,31,6,0,5,15,1,80
554,5,5.8,20,30,6,117,18,25,162,17,0,110,13,3,138
555,5,6.7,20,30,11,39,9,27,72,24,0,29,34,0,115
556,5,8.5,20,30,9,127,32,30,129,16,0,32,14,103,130
557,5,6.0,20,30,19,61,3,47,54,8,0,13,36,24,102
558,5,6.9,20,30,11,50,35,31,42,7,1,10,43,6,93
559,5,7.5,20,30,11,41,22,20,88,25,0,39,31,13,100
560,5,5.2,20,30,13,39,5,18,50,10,2,12,21,1,67
561,5,6.5,20,30,10,38,18,40,55,14,0,18,41,5,88
562,5,7.0,20,30,15,58,17,35,77,22,0,39,38,21,106
563,5,6.0,20,30,26,50,19,41,86,24,1,23,52,39,107
564,5,5.9,20,30,15,30,8,21,57,7,0,11,26,7,70
565,5,6.1,20,30,21,60,21,23,95,23,2,37,33,6,152
566,5,5.8,20,30,12,42,22,41,146,5,1,5,26,18,134
567,5,6.0,20,30,11,88,5,39,88,6,0,7,21,4,159
568,5,6.0,20,30,29,136,16,75,114,9,1,6,51,5,199
569,5,5.1,20,30,7,55,7,10,89,10,0,7,15,3,114
570,5,7.5,20,30,13,44,24,39,91,27,0,33,41,13,110
571,5,6.0,20,30,9,54,11,34,85,18,0,29,45,9,115
572,5,6.5,20,30,11,34,10,14,53,10,0,16,15,5,75
573,5,7.7,20,30,12,48,13,67,57,25,0,22,95,3,82
574,5,5.8,20,30,12,74,12,48,88,22,1,25,47,26,119
575,5,7.0,20,30,6,41,31,31,85,19,0,23,27,4,81
576,5,5.5,20,30,7,67,8,39,80,17,1,17,26,8,105
577,5,6.5,20,30,4,107,10,10,150,8,0,12,6,1,107
578,5,6.5,20,30,10,41,20,23,86,18,0,33,23,11,113
579,5,9.4,20,30,17,38,54,13,49,35,1,24,7,10,77
580,5,6.0,20,30,19,31,5,27,84,7,0,6,38,3,101
581,5,8.0,20,30,13,41,20,23,97,36,0,46,26,13,81
582,5,5.6,20,30,13,41,3,20,42,8,0,7,16,2,72
583,5,6.5,20,30,23,47,10,34,68,30,2,31,16,9,106
584,5,6.3,20,30,16,28,13,25,86,5,0,11,47,3,106
585,5,6.9,20,30,12,40,20,31,92,33,3,41,37,6,91
586,5,6.5,20,30,9,74,7,44,59,5,0,4,26,8,84
587,5,6.66,20,30,15,50,18,38,103,55,0,56,38,33,101
588,5,7.8,20,30,8,55,23,25,114,29,0,54,31,6,95
589,5,4.5,20,30,13,24,4,9,33,3,0,5,10,0,68
590,5,5.5,20,30,3,2,1,1,8,2,0,2,1,1,12
591,5,6.5,20,30,5,49,14,34,81,15,0,21,25,3,76
592,5,7.2,20,30,13,46,26,27,113,37,0,51,45,9,120
593,5,6.5,20,30,17,43,14,28,104,16,1,24,37,7,138
594,5,6.6,20,30,8,53,19,19,86,17,0,21,18,4,101
595,5,6.1,20,30,9,31,10,33,65,33,0,36,37,4,74
596,5,7.3,20,30,8,62,23,57,63,10,0,11,38,4,91
597,5,6.0,20,30,5,89,2,27,67,1,0,2,27,2,114
598,5,5.0,20,30,8,26,3,27,39,12,0,7,41,7,52
599,5,8.0,20,30,10,29,56,7,24,12,0,17,5,30,74
600,6,8.2,15,35,14,73,48,17,95,38,1,91,17,45,107
601,6,7.7,15,35,14,53,23,11,52,48,0,72,15,47,50
602,6,8.7,15,35,7,31,24,13,67,36,0,72,9,33,62
603,6,8.2,15,35,17,40,32,60,33,57,0,77,93,36,28
604,6,7.1,15,35,13,44,22,9,52,25,0,71,16,39,73
605,6,8.7,15,35,4,32,10,35,52,43,0,61,46,9,68
606,6,9.6,15,35,32,58,34,64,51,107,3,142,85,79,87
607,6,7.3,15,35,16,52,27,10,103,33,0,63,8,30,86
608,6,9.5,15,35,16,90,41,25,104,36,0,68,19,53,136
609,6,7.3,15,35,23,53,23,43,102,70,0,112,70,33,77
610,6,8.3,15,35,13,68,15,17,59,24,0,65,19,46,82
611,6,9.5,15,35,40,54,22,10,120,133,0,138,21,24,73
612,6,8.0,15,35,12,50,37,17,74,32,0,75,12,34,63
613,6,8.5,15,35,22,69,25,20,87,29,0,62,25,29,111
614,6,7.5,15,35,23,64,37,21,88,42,0,99,43,34,118
615,6,7.5,15,35,28,90,44,33,123,49,0,95,24,38,178
616,6,6.5,15,35,34,46,22,53,47,84,0,113,85,49,68
617,6,11.0,15,35,8,63,60,19,181,59,0,119,16,40,108
618,6,8.0,15,35,17,59,32,14,80,32,0,63,12,30,94
619,6,7.0,15,35,10,48,29,10,56,23,0,66,7,34,55
620,6,8.5,15,35,18,83,18,20,132,43,0,82,30,28,114
621,6,8.6,15,35,16,46,35,79,32,85,0,91,97,42,35
622,6,10.9,15,35,15,65,49,47,96,30,0,69,53,27,150
623,6,7.2,15,35,7,54,83,8,97,36,0,65,4,31,107
624,6,8.0,15,35,13,55,25,10,73,23,1,69,15,34,89
625,6,7.5,15,35,10,66,33,34,73,24,0,40,35,21,121
626,6,7.0,15,35,15,54,22,9,62,38,0,76,9,44,78
627,6,8.0,15,35,6,45,20,24,60,18,0,27,14,12,57
628,6,7.9,15,35,11,69,28,16,81,22,0,77,14,56,89
629,6,6.8,15,35,12,63,35,20,75,28,0,81,4,52,131
630,6,7.2,15,35,9,58,19,18,71,35,0,50,20,57,49
631,6,7.9,15,35,19,58,34,22,66,49,0,61,20,30,76
632,6,8.0,15,35,7,53,15,19,44,16,0,42,10,28,68
633,6,7.1,15,35,10,41,23,38,69,68,0,99,65,47,82
634,6,6.5,15,35,13,47,24,24,83,10,1,26,18,12,80
635,6,8.3,15,35,16,27,16,12,26,26,0,42,16,32,40
636,6,8.0,15,35,15,37,47,19,48,41,0,62,28,46,57
637,6,5.0,15,35,5,16,9,5,18,13,0,17,7,8,27
638,6,12.5,15,35,6,60,41,10,58,20,0,32,1,18,65
639,6,8.0,15,35,4,56,25,11,30,24,0,56,23,41,60
640,6,9.0,15,35,2,23,24,2,40,11,0,32,5,31,43
641,6,7.2,15,35,14,41,22,11,115,79,0,90,10,28,87
642,6,7.8,15,35,10,15,11,24,21,31,0,40,30,11,21
643,6,7.8,15,35,0,11,1,0,13,2,0,9,0,6,18
644,6,7.5,15,35,7,15,9,5,13,6,0,14,6,11,32
645,6,7.5,15,35,8,33,24,8,56,18,0,49,9,28,52
646,6,7.0,15,35,12,42,44,19,100,39,0,68,25,38,78
647,6,8.8,15,35,4,12,4,2,24,12,0,29,3,7,14
648,6,8.0,15,35,3,17,10,3,31,8,0,15,3,8,21
649,6,10.9,15,35,10,20,18,10,33,10,0,50,12,28,43
650,28,7.5,20,40,9,38,12,17,104,31,0,29,51,15,75
651,28,11.42,20,40,8,40,43,28,154,34,0,77,46,23,68
652,28,11.8,20,40,19,66,77,20,209,34,0,52,33,20,171
653,28,15.0,20,40,12,40,42,16,147,22,0,73,18,24,68
654,28,12.8,20,40,12,43,86,22,263,38,1,86,37,43,180
655,28,8.0,20,40,16,40,20,16,123,61,2,58,8,73,97
656,28,8.5,20,40,13,8,9,0,24,33,0,9,41,4,14
657,28,9.0,20,40,4,16,43,7,83,11,0,17,9,19,56
658,28,9.8,20,40,27,32,32,14,141,114,0,102,26,107,70
659,28,10.0,20,40,10,23,17,19,51,18,0,35,27,10,29
660,28,10.1,20,40,6,70,37,9,169,18,0,22,14,120,119
661,28,9.8,20,40,6,45,21,22,127,29,0,46,23,18,82
662,28,12.0,20,40,6,17,6,9,33,15,0,17,1,7,19
663,28,11.0,20,40,13,23,38,25,85,27,0,26,56,21,76
664,28,7.2,20,40,8,11,9,5,75,28,0,42,11,5,21
665,28,8.5,20,40,14,15,11,18,47,30,0,34,29,30,35
666,28,4.2,20,40,15,20,12,12,68,20,0,13,20,11,49
667,28,9.0,20,40,1,5,8,4,22,2,0,2,4,5,28
668,28,9.0,20,40,22,39,37,8,180,81,1,86,15,20,70
669,28,9.5,20,40,1,14,3,0,36,15,0,25,11,14,38
670,28,11.0,20,40,2,3,8,5,26,9,0,7,7,3,15
671,28,13.5,20,40,2,10,9,9,20,2,0,6,11,2,16
672,28,10.6,20,40,0,1,0,0,7,2,0,2,0,6,4
673,28,8.5,20,40,7,7,6,1,42,8,0,22,2,1,5
674,28,10.0,20,40,8,30,32,10,95,24,3,32,21,18,57
675,28,13.8,20,40,0,10,17,6,21,14,0,12,15,14,25
676,28,6.1,20,40,0,0,0,0,0,0,0,0,0,0,0
677,28,7.75,20,40,0,0,2,0,7,4,0,2,0,2,4
678,28,8.0,20,40,4,8,7,4,21,2,0,4,6,6,16
679,28,11.2,20,40,8,13,4,11,60,16,0,13,23,12,38
680,28,8.5,20,40,0,1,1,0,8,1,0,9,0,0,2
681,28,7.85,20,40,2,29,9,29,56,3,0,7,16,5,56
682,28,9.0,20,40,0,0,0,0,0,0,0,0,0,0,0
683,28,6.2,20,40,0,0,2,0,1,0,0,0,1,0,1
684,28,7.0,20,40,10,14,10,2,30,15,0,12,16,9,14
685,28,15.6,20,40,0,0,0,0,0,0,0,0,0,0,0
686,28,6.6,20,40,0,0,0,0,0,0,0,0,0,0,0
687,28,6.3,20,40,0,2,0,3,7,1,0,1,3,1,6
688,28,10.2,20,40,0,0,3,1,10,1,0,6,2,0,5
689,28,6.6,20,40,3,3,2,0,5,5,1,4,4,7,6
690,28,8.5,20,40,0,0,0,0,0,0,0,0,0,0,0
691,28,5.0,20,40,3,5,2,2,25,6,0,3,3,11,16
692,28,7.0,20,40,0,0,0,3,7,0,0,0,3,1,4
693,28,8.5,20,40,3,1,2,0,13,5,0,3,2,7,5
694,28,4.0,20,40,0,0,3,0,7,3,0,3,0,0,4
695,28,10.5,20,40,0,0,0,0,0,0,0,0,0,0,0
696,28,10.5,20,40,1,2,4,0,16,6,0,6,2,5,6
697,28,7.7,20,40,0,0,0,0,0,0,0,0,0,0,0
698,28,7.5,20,40,2,3,0,1,13,1,0,3,6,6,7
699,28,5.5,20,40,0,1,0,0,19,5,0,8,1,2,7
700,117,4.8,0,0,29,33,5,10,36,133,6,80,16,9,20
701,117,6.7,0,0,31,42,15,83,43,133,0,66,104,14,27
702,117,7.3,0,0,40,63,13,27,98,151,0,86,33,7,61
703,117,5.4,0,0,21,36,14,8,38,112,0,69,20,1,22
704,117,9.66,0,0,37,48,55,17,65,163,0,83,4,7,55
705,117,9.0,0,0,11,35,25,20,63,107,1,84,28,16,24
706,117,7.0,0,0,35,36,5,38,49,85,3,63,58,15,21
707,117,6.0,0,0,18,24,4,57,34,86,0,73,75,6,37
708,117,6.0,0,0,40,46,7,79,39,143,1,122,111,9,19
709,117,7.2,0,0,53,44,21,28,87,178,1,135,46,18,40
710,117,4.8,0,0,26,24,8,46,69,113,3,89,72,10,19
711,117,6.5,0,0,34,33,12,44,38,44,2,51,76,32,23
712,117,6.0,0,0,35,41,10,55,73,220,3,207,74,17,36
713,117,5.5,0,0,53,36,8,16,35,229,3,126,22,12,45
714,117,9.25,0,0,30,38,24,10,104,154,0,106,26,12,33
715,117,6.0,0,0,28,40,10,55,77,112,1,123,79,16,28
716,117,6.0,0,0,39,69,15,127,49,95,0,66,133,14,76
717,117,6.0,0,0,38,35,13,61,61,193,5,165,83,10,32
718,117,9.66,0,0,45,47,40,5,120,121,0,103,3,8,34
719,117,6.0,0,0,25,27,12,50,47,168,3,130,65,13,18
720,117,6.5,0,0,36,29,4,15,122,144,0,153,15,10,7
721,117,9.66,0,0,19,35,15,12,27,57,0,45,6,6,34
722,117,5.6,0,0,25,29,11,56,46,117,1,81,71,9,24
723,117,5.8,0,0,53,42,6,34,57,203,9,161,66,38,48
724,117,7.1,0,0,28,43,11,63,70,153,1,152,72,7,23
725,117,5.9,0,0,26,37,13,8,76,110,5,83,34,24,57
726,117,7.0,0,0,26,25,31,5,32,117,1,31,11,32,28
727,117,9.7,0,0,7,10,15,2,12,31,0,15,1,6,12
728,117,6.4,0,0,19,8,8,22,20,40,0,34,21,0,5
729,117,6.5,0,0,20,16,11,13,47,87,3,70,25,26,16
730,117,7.4,0,0,28,15,3,2,25,78,2,37,8,2,10
731,117,6.0,0,0,32,20,11,3,39,87,0,61,7,8,19
732,117,6.0,0,0,19,17,5,1,49,64,0,49,5,4,1
733,117,5.5,0,0,14,10,2,2,24,27,0,21,10,0,2
734,117,5.5,0,0,12,4,2,13,5,11,0,4,21,0,8
735,117,6.0,0,0,5,2,2,2,10,16,0,13,5,0,2
736,117,7.0,0,0,1,5,0,7,5,6,0,8,8,0,0
737,117,6.0,0,0,16,14,1,39,13,32,0,40,33,1,8
738,117,6.2,0,0,6,2,9,0,20,27,0,18,3,1,5
739,117,6.7,0,0,6,8,8,7,7,35,0,31,21,0,9
740,117,9.67,0,0,4,10,13,3,22,25,0,29,0,9,17
741,117,6.1,0,0,2,2,0,3,2,10,0,9,6,0,1
742,117,7.5,0,0,17,9,6,37,13,60,0,24,37,5,1
743,117,6.8,0,0,11,10,0,19,24,44,1,41,22,7,10
744,117,6.5,0,0,11,4,1,5,10,21,2,10,5,1,4
745,117,5.5,0,0,2,3,0,0,3,8,0,11,1,0,0
746,117,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
747,117,5.2,0,0,10,6,1,5,4,27,0,7,9,2,12
748,117,5.8,0,0,7,12,2,3,10,54,0,35,9,4,9
749,117,6.2,0,0,3,3,0,5,2,4,0,7,5,1,2
750,9,7.2,25,45,10,42,18,82,53,13,0,15,71,6,93
751,9,12.0,25,45,13,52,29,34,65,9,1,24,14,27,88
752,9,5.6,25,45,6,66,9,32,77,8,0,21,27,14,157
753,9,5.5,25,45,17,76,6,61,67,5,0,9,40,27,146
754,9,5.8,25,45,5,55,4,54,78,11,0,16,44,5,133
755,9,5.1,25,45,9,52,4,49,57,5,0,7,36,10,101
756,9,6.7,25,45,14,37,9,51,50,5,0,5,58,3,91
757,9,5.5,25,45,28,87,9,139,66,16,0,10,64,15,207
758,9,7.85,25,45,8,72,15,92,70,33,0,30,95,3,124
759,9,5.6,25,45,15,70,4,43,60,6,0,2,33,1,109
760,9,5.5,25,45,10,48,8,40,48,3,0,5,31,9,98
761,9,5.5,25,45,10,75,12,62,71,6,0,8,47,11,155
762,9,9.0,25,45,8,103,27,106,105,9,3,12,33,13,218
763,9,5.5,25,45,8,43,7,25,43,4,0,61,23,3,80
764,9,9.0,25,45,9,75,12,74,67,2,0,2,14,5,193
765,9,5.2,25,45,11,37,6,19,44,6,0,7,24,4,146
766,9,6.5,25,45,9,70,10,46,54,5,0,11,41,7,124
767,9,4.5,25,45,7,53,5,12,99,1,0,1,11,3,130
768,9,8.4,25,45,14,62,20,122,73,19,1,27,123,6,100
769,9,5.2,25,45,13,55,9,28,64,2,0,7,29,16,153
770,9,6.0,25,45,9,59,46,18,60,0,0,5,16,19,128
771,9,6.0,25,45,21,49,7,61,60,29,0,42,64,0,82
772,9,6.0,25,45,15,67,20,95,54,28,0,23,98,4,103
773,9,7.0,25,45,11,63,10,24,72,5,0,11,22,4,118
774,9,6.0,25,45,14,68,5,66,58,16,0,19,67,7,133
775,9,5.8,25,45,5,86,11,22,80,1,0,59,13,25,104
776,9,5.6,25,45,15,71,11,93,47,12,1,13,97,10,99
777,9,8.0,25,45,10,100,20,90,85,9,0,17,36,11,142
778,9,5.7,25,45,6,50,2,32,43,9,0,11,32,4,96
779,9,4.9,25,45,12,52,1,29,56,4,2,5,25,8,127
780,9,9.0,25,45,12,60,40,60,131,16,0,25,44,4,167
781,9,12.0,25,45,5,82,88,22,105,15,0,20,16,34,125
782,9,6.3,25,45,11,62,14,67,97,9,0,15,49,15,137
783,9,11.9,25,45,6,80,77,79,57,4,0,5,19,26,177
784,9,9.15,25,45,16,59,20,65,65,24,0,26,90,8,117
785,9,4.5,25,45,12,123,15,21,95,4,0,1,4,26,116
786,9,6.1,25,45,8,57,7,29,76,6,0,9,23,3,103
787,9,6.0,25,45,20,77,8,17,96,26,3,68,36,1,148
788,9,13.2,25,45,7,38,45,20,71,16,2,22,15,20,95
789,9,7.7,25,45,12,50,23,28,100,27,0,60,28,28,90
790,9,6.8,25,45,17,74,15,98,48,31,2,30,122,17,118
791,9,8.8,25,45,9,51,18,7,140,7,0,1,4,69,113
792,9,5.2,25,45,5,36,4,30,57,14,0,13,30,8,103
793,9,6.2,25,45,14,44,7,56,45,8,0,11,75,5,84
794,9,5.1,25,45,12,77,6,115,44,4,0,1,15,26,148
795,9,13.0,25,45,8,73,84,69,79,3,0,9,7,23,174
796,9,6.8,25,45,13,38,25,70,33,20,2,20,95,10,74
797,9,5.5,25,45,9,86,3,24,61,9,0,8,31,1,121
798,9,6.2,25,45,17,66,8,105,57,42,0,50,148,14,112
799,9,6.0,25,45,17,66,6,59,56,10,0,12,80,4,113
800,10,6.5,15,25,11,57,21,26,98,18,0,41,24,31,125
801,10,6.2,15,25,15,45,25,18,89,61,0,76,22,66,58
802,10,8.0,15,25,7,29,31,18,82,36,1,52,20,16,38
803,10,7.2,15,25,16,44,25,24,82,43,0,55,28,31,67
804,10,6.5,15,25,36,58,23,20,75,66,0,50,25,64,63
805,10,6.7,15,25,10,32,11,30,46,14,0,21,6,26,77
806,10,6.1,15,25,7,85,8,38,91,35,0,40,35,25,97
807,10,6.5,15,25,16,37,23,16,99,90,0,92,24,57,73
808,10,5.0,15,25,16,59,5,39,39,15,0,13,28,11,66
809,10,6.5,15,25,41,43,18,30,79,47,1,37,36,11,91
810,10,6.0,15,25,13,67,15,30,151,38,0,64,32,14,92
811,10,7.7,15,25,34,79,19,27,205,219,1,149,26,5,132
812,10,7.3,15,25,23,60,27,31,121,54,0,73,33,52,63
813,10,8.2,15,25,7,35,45,18,87,32,0,40,16,4,76
814,10,6.66,15,25,12,46,18,40,78,28,0,31,41,22,98
815,10,6.0,15,25,42,50,13,28,89,57,2,60,41,19,68
